Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
kr11.62,kr11 625,kr93,8 GB,2 years,SD,Flash,New,"Transcend TS8GSDC500S 8GB | SDHC I, C10, U1-95/20 MB/s","<a href=""https://www.amazon.se/dp/B07BSF7XTN"">Transcend TS8GSDC500S 8GB | SDHC I, C10, U1-95/20 MB/s</a>"
kr12.10,kr12 100,kr242,4 GB x5,,microSD,Flash,New,"Cloudisk 5-pack 4 GB micro-SD-kort 4 GB micro-SD-minneskort klass 6 med kortläsare och SD-adapter, bulkförsäljning","<a href=""https://www.amazon.se/dp/B07QYTP4VN"">Cloudisk 5-pack 4 GB micro-SD-kort 4 GB micro-SD-minneskort klass 6 med kortläsare och SD-adapter, bulkförsäljning</a>"
kr12.12,kr12 125,kr388,32 GB,2 years,M.2,SATA,New,Transcend MTS400S 32GB M.2 2242 SATA III 6Gb/s Internal Solid State Drive (SSD) MLC NAND (TS32GMTS400S),"<a href=""https://www.amazon.se/dp/B077H276GQ"">Transcend MTS400S 32GB M.2 2242 SATA III 6Gb/s Internal Solid State Drive (SSD) MLC NAND (TS32GMTS400S)</a>"
kr12.22,kr12 217,kr3 665,300 GB,1 year,Internal,SAS,Used,"Exos 300GB 12Gb/s SAS15K 512N 256Mb 2,5 tum (Renoverad)","<a href=""https://www.amazon.se/dp/B09TT9QD5G"">Exos 300GB 12Gb/s SAS15K 512N 256Mb 2,5 tum (Renoverad)</a>"
kr12.32,kr12 316,kr3 695,300 GB,,Internal,SAS,New,"HDD för Exos 300 GB 2,5 tum 10K SAS 12 Gb/s 128 MB 10 000 RPM för intern hårddisk för företag HDD för ST300MM048","<a href=""https://www.amazon.se/dp/B0BZQC8NKH"">HDD för Exos 300 GB 2,5 tum 10K SAS 12 Gb/s 128 MB 10 000 RPM för intern hårddisk för företag HDD för ST300MM048</a>"
kr12.43,kr12 432,kr3 730,300 GB,,Internal,SAS,New,"HDD för Exos 300GB 2,5"" SAS 12 Gb/s 256MB 15K för intern hårddisk för Enterprise HDD för ST300MP006","<a href=""https://www.amazon.se/dp/B0BZQC5WRK"">HDD för Exos 300GB 2,5"" SAS 12 Gb/s 256MB 15K för intern hårddisk för Enterprise HDD för ST300MP006</a>"
kr12.50,kr12 497,kr200,16 GB,,microSD,Flash,New,"Kingston SDCIT/16 GB microSDHC 16 GB UHS-I Class10 industriellt temperaturkort + SD-adapter, svart","<a href=""https://www.amazon.se/dp/B01DOFCL3G"">Kingston SDCIT/16 GB microSDHC 16 GB UHS-I Class10 industriellt temperaturkort + SD-adapter, svart</a>"
kr12.70,kr12 700,kr635,50 GB,,Optical,BD-RE,New,"1 x 5 Verbatim M-Disc BD-R Blu-Ray 50GB 6X hastighet, juvelfodral","<a href=""https://www.amazon.se/dp/B0BTPRVPLQ"">1 x 5 Verbatim M-Disc BD-R Blu-Ray 50GB 6X hastighet, juvelfodral</a>"
kr12.87,kr12 870,kr450,700 MB x50,,Optical,CD-RW,New,50-pack MyEco CD-R CDR 52 x 700 MB 80 min ekonomilogotyp topp skriv när tom mediaposterskiva skiva skiva skiva,"<a href=""https://www.amazon.se/dp/B087CD1FD6"">50-pack MyEco CD-R CDR 52 x 700 MB 80 min ekonomilogotyp topp skriv när tom mediaposterskiva skiva skiva skiva</a>"
kr12.90,kr12 900,kr103,8 GB,,USB,Flash,New,H-Customs banan frukt USB Stick flash minne 8 GB,"<a href=""https://www.amazon.se/dp/B07GD2DJBR"">H-Customs banan frukt USB Stick flash minne 8 GB</a>"
kr12.90,kr12 900,kr103,8 GB,,USB,Flash,New,H-Customs Wal Delfin fisk USB Stick 8 GB 16 GB 32 GB USB 2.0/8 GB,"<a href=""https://www.amazon.se/dp/B07DH1NC5G"">H-Customs Wal Delfin fisk USB Stick 8 GB 16 GB 32 GB USB 2.0/8 GB</a>"
kr13.00,kr13 000,kr650,50 GB,,Optical,BD-RE,New,"PRIMEON 2761319 BD-R DL 50GB/2-8x Cakebox (25 skivor), foto-on-disk yta, bläckstråle i full storlek utskrivbar vit","<a href=""https://www.amazon.se/dp/B07GSF7LYP"">PRIMEON 2761319 BD-R DL 50GB/2-8x Cakebox (25 skivor), foto-on-disk yta, bläckstråle i full storlek utskrivbar vit</a>"
kr13.00,kr13 000,kr650,50 GB,2 years,Optical,DVD-R,New,PRIMEON BD-R DL 50 GB/2-8x Cakebox (25 skivor) ultra-protect-disk yta,"<a href=""https://www.amazon.se/dp/B07GSJKMHQ"">PRIMEON BD-R DL 50 GB/2-8x Cakebox (25 skivor) ultra-protect-disk yta</a>"
kr13.03,kr13 031,kr6 672,512 GB,,microSD,Flash,New,Sony CEB-G512 512GB CFexpress Typ B-minneskort,"<a href=""https://www.amazon.se/dp/B083752MFW"">Sony CEB-G512 512GB CFexpress Typ B-minneskort</a>"
kr13.18,kr13 180,kr1 687,128 GB,,microSD,Flash,New,ProGrade Digital SDXC UHS-II V90 300R minneskort (128 GB),"<a href=""https://www.amazon.se/dp/B07T9JV7K7"">ProGrade Digital SDXC UHS-II V90 300R minneskort (128 GB)</a>"
kr13.66,kr13 662,kr342,25 GB,,Optical,BD-R,New,"Verbatim BD-R 25 GB Blu-ray-spolning, 6-faldigt, 10 stycken, tryckt","<a href=""https://www.amazon.se/dp/B00CPNJRF4"">Verbatim BD-R 25 GB Blu-ray-spolning, 6-faldigt, 10 stycken, tryckt</a>"
kr13.81,kr13 809,kr690,50 GB,,Optical,BD-R,New,"Verbatim Blu-ray BD-RE DL RW skrivbar 50 GB 2 x hastighet bläckstråle utskrivbart format ver. 2,1 (Japan-import) – 10 skivor i smalt juvelfodral (förseglat pack). Tillverkad i JAPAN","<a href=""https://www.amazon.se/dp/B0041WF3X2"">Verbatim Blu-ray BD-RE DL RW skrivbar 50 GB 2 x hastighet bläckstråle utskrivbart format ver. 2,1 (Japan-import) – 10 skivor i smalt juvelfodral (förseglat pack). Tillverkad i JAPAN</a>"
kr13.89,kr13 889,kr34 723,2.5 TB,1 year,Tape,LTO-6,Used,"IBM 35P1624 2,5 TB LTO Ultrium 6 halv fiberkanal bandenhet (renoverad)","<a href=""https://www.amazon.se/dp/B089KS8G8N"">IBM 35P1624 2,5 TB LTO Ultrium 6 halv fiberkanal bandenhet (renoverad)</a>"
kr14.40,kr14 400,kr360,25 GB,,Optical,DVD-R,New,"Verbatim 43812 25GB BD-R tom Blu-Ray-skiva - Tomma Blu-ray-skivor (BD-R, 25GB, 405nm, spindel, 50 stycken)","<a href=""https://www.amazon.se/dp/B00F97NEY8"">Verbatim 43812 25GB BD-R tom Blu-Ray-skiva - Tomma Blu-ray-skivor (BD-R, 25GB, 405nm, spindel, 50 stycken)</a>"
kr14.63,kr14 634,kr293,2 GB x10,,USB,Flash,New,"Wooolken 10-pack 2 GB USB 2.0 USB-minne med nyckelringar, svängbara USB-tumenheter, USB-minne för PC bärbar dator (blandade färger)","<a href=""https://www.amazon.se/dp/B0CXLXGXQQ"">Wooolken 10-pack 2 GB USB 2.0 USB-minne med nyckelringar, svängbara USB-tumenheter, USB-minne för PC bärbar dator (blandade färger)</a>"
kr14.71,kr14 707,kr21,700 MB x2,,Optical,CD-R,New,"2 st. CD-R Rohlinge Intenso 700 MB 52 x Speed, förpackad i pappersfodralet","<a href=""https://www.amazon.se/dp/B00PSM41ZK"">2 st. CD-R Rohlinge Intenso 700 MB 52 x Speed, förpackad i pappersfodralet</a>"
kr14.88,kr14 883,kr5 953,400 GB,,Tape,LTO-3,New,Fujitsu D:CR-LTO3-05L Rengöringslåda,"<a href=""https://www.amazon.se/dp/B00DOP67BE"">Fujitsu D:CR-LTO3-05L Rengöringslåda</a>"
kr15.14,kr15 143,kr212,700 MB x20,,Optical,CD-R,New,20 x Ritek Professionella vita bläckstråleskrivare skrivbara tomma CD-R-skivor med en skrivhastighet på 52 x i Dragon Trading plasthylsor med flik,"<a href=""https://www.amazon.se/dp/B0BPJTJQZZ"">20 x Ritek Professionella vita bläckstråleskrivare skrivbara tomma CD-R-skivor med en skrivhastighet på 52 x i Dragon Trading plasthylsor med flik</a>"
kr15.73,kr15 728,kr1 573,100 GB,,Optical,BD-R,New,techPulse120 Extern UltraHD UHD 4k 3D M-DISC BDXL HDR10 100 GB USB 3.0 & USB-C enhet Bluray Brenner Superdrive UltraSlim BD DVD Ultra Paket väska 90 cm anslutningskabel aluminium svart,"<a href=""https://www.amazon.se/dp/B07J469V5R"">techPulse120 Extern UltraHD UHD 4k 3D M-DISC BDXL HDR10 100 GB USB 3.0 & USB-C enhet Bluray Brenner Superdrive UltraSlim BD DVD Ultra Paket väska 90 cm anslutningskabel aluminium svart</a>"
kr16.16,kr16 160,kr808,50 GB,,Optical,BD-R,New,Verbatim Blu-Ray Disc 20 Spindle - 50 GB 4X BD-R DL för video - bred utskrift,"<a href=""https://www.amazon.se/dp/B0056DURHW"">Verbatim Blu-Ray Disc 20 Spindle - 50 GB 4X BD-R DL för video - bred utskrift</a>"
kr16.75,kr16 750,kr134,8 GB,,microSD,Flash,Used,SanDisk Standard SDHC 8 GB minneskort (etikett kan ändras),"<a href=""https://www.amazon.se/dp/B000UZL0YU"">SanDisk Standard SDHC 8 GB minneskort (etikett kan ändras)</a>","<a href=""https://www.amazon.se/dp/B000UZL0YU"">SanDisk Standard SDHC 8 GB minneskort (etikett kan ändras)</a>"
kr17.00,kr17 000,kr119,700 MB x10,,Optical,CD-R,New,Intenso CD-R 700MB 80 Minuten 52X,"<a href=""https://www.amazon.se/dp/B01NC0OKOD"">Intenso CD-R 700MB 80 Minuten 52X</a>"
kr17.50,kr17 500,kr70,4 GB,2 years,SD,Flash,New,"Transcend TS4GSDC300S 4GB | SDHC, C10, 20/10 MB/s","<a href=""https://www.amazon.se/dp/B07JHFV3Q2"">Transcend TS4GSDC300S 4GB | SDHC, C10, 20/10 MB/s</a>"
kr18.06,kr18 055,kr85,4.7 GB,,Optical,CD-R,New,"Intenso 4811652 DVD + R tomma skivor 16x hastighet 4,7 GB 10er Spindel","<a href=""https://www.amazon.se/dp/B000F5SX0O"">Intenso 4811652 DVD + R tomma skivor 16x hastighet 4,7 GB 10er Spindel</a>"
kr18.24,kr18 243,kr912,50 GB,,Optical,BD-R,New,"Sony 5BNR2DCPS4 BD-R 50 GB 5 stycken, tomma Blu-Ray Disc – tomma Blu-Ray Discs (BD-R, 120 mm, 50 GB, 4X, Slimcase, 5 stycken)","<a href=""https://www.amazon.se/dp/B0055PV86U"">Sony 5BNR2DCPS4 BD-R 50 GB 5 stycken, tomma Blu-Ray Disc – tomma Blu-Ray Discs (BD-R, 120 mm, 50 GB, 4X, Slimcase, 5 stycken)</a>"
kr18.43,kr18 427,kr921,50 GB,,Optical,BD-R,New,Verbatim Blu-Ray Disc 20 Spindle - 50 GB 2X BD-RE DL för video - bred utskrift,"<a href=""https://www.amazon.se/dp/B0056DUZ7Y"">Verbatim Blu-Ray Disc 20 Spindle - 50 GB 2X BD-RE DL för video - bred utskrift</a>"
kr19.94,kr19 936,kr638,32 GB,,microSD,Flash,New,Delkin-enheter 32 GB Power SDHC UHS-II (U3/V90) minneskort,"<a href=""https://www.amazon.se/dp/B078WSJVB1"">Delkin-enheter 32 GB Power SDHC UHS-II (U3/V90) minneskort</a>"
kr20.09,kr20 092,kr2 411,120 GB,2 years,SD,Flash,New,"Sony QDG-120F Minneskort, 120 GB i XQD G-serien","<a href=""https://www.amazon.se/dp/B07HLVN99T"">Sony QDG-120F Minneskort, 120 GB i XQD G-serien</a>"
kr20.30,kr20 300,kr95,4.7 GB,,Optical,DVD-RW,New,"DVD+R 4,7 GB 16x","<a href=""https://www.amazon.se/dp/B002AUJEVY"">DVD+R 4,7 GB 16x</a>"
kr20.96,kr20 962,kr99,4.7 GB,2 years,Optical,DVD-R,New,"Philips DVD+R-ämnen (4,7 GB data/120 minuters video, 16 x höghastighetsinspelning, 10 spindel)","<a href=""https://www.amazon.se/dp/B000L9S95S"">Philips DVD+R-ämnen (4,7 GB data/120 minuters video, 16 x höghastighetsinspelning, 10 spindel)</a>"
kr21.56,kr21 561,kr5 520,256 GB,,microSD,Flash,New,Sony CEB-G256 256GB CFexpress Typ B-minneskort,"<a href=""https://www.amazon.se/dp/B083T15GH7"">Sony CEB-G256 256GB CFexpress Typ B-minneskort</a>"
kr21.77,kr21 774,kr102,4.7 GB,,Optical,DVD-R,New,"Philips DVD-R DM4S6B10F/00 – tomma DVD-skivor (4,7 GB, DVD-R, 120 min, 16x)","<a href=""https://www.amazon.se/dp/B000F2C6EQ"">Philips DVD-R DM4S6B10F/00 – tomma DVD-skivor (4,7 GB, DVD-R, 120 min, 16x)</a>"
kr21.89,kr21 894,kr103,4.7 GB,2 years,Optical,DVD-RW,New,"MyMedia DVD-R, 4,7 GB – 16x hastighet","<a href=""https://www.amazon.se/dp/B08DJ18S6D"">MyMedia DVD-R, 4,7 GB – 16x hastighet</a>"
kr22.24,kr22 245,kr1 112,50 GB,,Optical,BD-R,New,Verbatim 1x10 M-skiva BD-R BluRay 50GB 6X Speed Cakebox Printable,"<a href=""https://www.amazon.se/dp/B0BTPRP94B"">Verbatim 1x10 M-skiva BD-R BluRay 50GB 6X Speed Cakebox Printable</a>"
kr23.08,kr23 081,kr1 154,50 GB,,Optical,BD-R,New,"Blu-ray-skiva mediarange BD-R DL 50 GB, 6 x hastighet fullskrivbar i kakbox, 50 stycken","<a href=""https://www.amazon.se/dp/B009H03I94"">Blu-ray-skiva mediarange BD-R DL 50 GB, 6 x hastighet fullskrivbar i kakbox, 50 stycken</a>"
kr23.87,kr23 866,kr1 790,25 GB x3,,Optical,BD-R,New,Disc Blu-ray enkellager 25 GB skriv en gång 4X märkt 3-pack smyckeskrin,"<a href=""https://www.amazon.se/dp/B0071U8N24"">Disc Blu-ray enkellager 25 GB skriv en gång 4X märkt 3-pack smyckeskrin</a>"
kr25.72,kr25 719,kr121,4.7 GB,2 years,Optical,DVD-R,New,"Intenso DVD+RW-ämnen, uppladdningsbara, 4,7 GB, 4 x hastighet, 10 smalt fodral","<a href=""https://www.amazon.se/dp/B000BV5WDI"">Intenso DVD+RW-ämnen, uppladdningsbara, 4,7 GB, 4 x hastighet, 10 smalt fodral</a>"
kr25.91,kr25 914,kr220,8.5 GB,,Optical,CD-R,New,"Verbatim DVD+R Double Layer 8,5 GB 8 x matt silver yta jewelcase pack 5","<a href=""https://www.amazon.se/dp/B000BS24Q4"">Verbatim DVD+R Double Layer 8,5 GB 8 x matt silver yta jewelcase pack 5</a>"
kr26.88,kr26 875,kr215,8 GB,,microSD,Flash,New,SanDisk Standard SDHC 8 GB minneskort (etikett kan ändras),"<a href=""https://www.amazon.se/dp/B000UZL0YU"">SanDisk Standard SDHC 8 GB minneskort (etikett kan ändras)</a>","<a href=""https://www.amazon.se/dp/B000UZL0YU"">SanDisk Standard SDHC 8 GB minneskort (etikett kan ändras)</a>"
kr27.62,kr27 616,kr552,1 GB x20,,USB,Flash,New,"Wooolken 20-pack 1 GB USB 2.0 USB-minne med nyckelringar, svängbara USB-tumenheter, USB-minne för PC bärbar dator (svart)","<a href=""https://www.amazon.se/dp/B0CXLYMJLB"">Wooolken 20-pack 1 GB USB 2.0 USB-minne med nyckelringar, svängbara USB-tumenheter, USB-minne för PC bärbar dator (svart)</a>"
kr29.18,kr29 183,kr730,25 GB,,Optical,BD-R,New,25 x BD-R – 25 GB (135 min.) 4 x – bred utskrivbar yta – spindel – lagringsmedium,"<a href=""https://www.amazon.se/dp/B0142CF380"">25 x BD-R – 25 GB (135 min.) 4 x – bred utskrivbar yta – spindel – lagringsmedium</a>"
kr29.92,kr29 924,kr1 496,50 GB,,Optical,BD-R,New,Verbatim BD-R 50GB 6X,"<a href=""https://www.amazon.se/dp/B004HA8IQC"">Verbatim BD-R 50GB 6X</a>"
kr30.70,kr30 698,kr491,16 GB,2 years,USB,Flash,New,"Integral 16 GB Crypto-197 256-bitars 3.0 USB-minne krypterat – USB-minne skyddat lösenord – FIPS 197-certifierad – robust, dubbelskiktad, vattentät design","<a href=""https://www.amazon.se/dp/B0138MFHH2"">Integral 16 GB Crypto-197 256-bitars 3.0 USB-minne krypterat – USB-minne skyddat lösenord – FIPS 197-certifierad – robust, dubbelskiktad, vattentät design</a>"
kr31.36,kr31 356,kr219,7 GB,,Optical,DVD-R,New,"MediaRange MR445 DVD+R-ämnen (16 x hastighet, 4, 7 GB, 50 spindel)","<a href=""https://www.amazon.se/dp/B005D91FUM"">MediaRange MR445 DVD+R-ämnen (16 x hastighet, 4, 7 GB, 50 spindel)</a>"
kr31.39,kr31 392,kr1 005,32 GB,,USB,Flash,New,iStorage datAshur Personal2 32 GB Secure Flash Drive Password protected Portable Military Grade Hardware Encryption,"<a href=""https://www.amazon.se/dp/B01N6EK4PV"">iStorage datAshur Personal2 32 GB Secure Flash Drive Password protected Portable Military Grade Hardware Encryption</a>"
kr32.97,kr32 970,kr155,4.7 GB,,Optical,DVD-R,New,"Philips DVD-RW 4,7 GB data/120 min video, 4 x hastighetsinspelning 10er spindel - förpackningen kan variera","<a href=""https://www.amazon.se/dp/B000YL190K"">Philips DVD-RW 4,7 GB data/120 min video, 4 x hastighetsinspelning 10er spindel - förpackningen kan variera</a>"
kr32.98,kr32 979,kr155,4.7 GB,,Optical,DVD-R,New,"MediaRange MR450 DVD-RW 4,7 GB (4 x hastighet, återskapbar, 10 stycken)","<a href=""https://www.amazon.se/dp/B000VS3CQU"">MediaRange MR450 DVD-RW 4,7 GB (4 x hastighet, återskapbar, 10 stycken)</a>"
kr33.98,kr33 978,kr136,2 GB x2,,microSD,Flash,New,INDMEM SD-kort 2 GB 2-pack klass 4 MLC säker digital flashminneskort kamerakort,"<a href=""https://www.amazon.se/dp/B0B2467KMT"">INDMEM SD-kort 2 GB 2-pack klass 4 MLC säker digital flashminneskort kamerakort</a>"
kr37.11,kr37 113,kr174,4.7 GB,2 years,Optical,DVD-RW,New,"MyMedia DVD-R – 4,7 GB med 16x hastighet, 50 stycken wrap","<a href=""https://www.amazon.se/dp/B08DHWRYC5"">MyMedia DVD-R – 4,7 GB med 16x hastighet, 50 stycken wrap</a>"
kr39.27,kr39 274,kr185,4.7 GB,,Optical,DVD-RW,New,"Verbatim® DVD-R, fullt tryck, jewelcase, kan skrivas ihop, 4,7 GB, 16 x (10 stycken), du får 1 förpackning med 10 stycken","<a href=""https://www.amazon.se/dp/B088KBRKWY"">Verbatim® DVD-R, fullt tryck, jewelcase, kan skrivas ihop, 4,7 GB, 16 x (10 stycken), du får 1 förpackning med 10 stycken</a>"
kr40.87,kr40 874,kr192,4.7 GB,,Optical,DVD-RW,New,"Verbatim 43512 4,7 GB 16 x Bred Bläckstråle Utskrivbar DVD+R, 50 Stycken","<a href=""https://www.amazon.se/dp/B0776K3MB7"">Verbatim 43512 4,7 GB 16 x Bred Bläckstråle Utskrivbar DVD+R, 50 Stycken</a>"
kr42.50,kr42 500,kr170,4 GB,,USB,Flash,Used,Lexar 4 GB höghastighetsminne stick PRO Duo Gaming Edition,"<a href=""https://www.amazon.se/dp/B008XIYOPI"">Lexar 4 GB höghastighetsminne stick PRO Duo Gaming Edition</a>","<a href=""https://www.amazon.se/dp/B008XIYOPI"">Lexar 4 GB höghastighetsminne stick PRO Duo Gaming Edition</a>"
kr43.62,kr43 617,kr205,4.7 GB,2 years,Optical,DVD-R,New,"Verbatim 44477"" DVD-R 4,7GB 16x 50er Wrap Spindel Silver","<a href=""https://www.amazon.se/dp/B00STLM2IU"">Verbatim 44477"" DVD-R 4,7GB 16x 50er Wrap Spindel Silver</a>"
kr45.40,kr45 404,kr213,4.7 GB,,Optical,DVD-RW,New,"Verbatim® DVD+R, spindel, engångs skrivbar, 4,7 GB, 16 x (10 stycken), du får 1 förpackning med 10 stycken","<a href=""https://www.amazon.se/dp/B088KBYYJG"">Verbatim® DVD+R, spindel, engångs skrivbar, 4,7 GB, 16 x (10 stycken), du får 1 förpackning med 10 stycken</a>"
kr45.70,kr45 699,kr731,16 GB,2 years,USB,Flash,New,"Integral 16 GB Crypto-140-2 256-bitars 3.0 USB-minne krypterat – USB-minne lösenord skyddat – FIPS 197-certifierad, skydd mot brute-force-attacker, robust, treskikts, vattentät design","<a href=""https://www.amazon.se/dp/B075GW66N5"">Integral 16 GB Crypto-140-2 256-bitars 3.0 USB-minne krypterat – USB-minne lösenord skyddat – FIPS 197-certifierad, skydd mot brute-force-attacker, robust, treskikts, vattentät design</a>"
kr47.11,kr47 113,kr221,4.7 GB,,Optical,DVD-RW,New,"Verbatim DVD-R – 4,7 GB/120 min, 16-vägs/spindel, tryckbar, förpackning med 25 stycken; paketinnehåll: 25 stycken","<a href=""https://www.amazon.se/dp/B088KDB6QK"">Verbatim DVD-R – 4,7 GB/120 min, 16-vägs/spindel, tryckbar, förpackning med 25 stycken; paketinnehåll: 25 stycken</a>"
kr47.30,kr47 296,kr828,700 MB x25,,Optical,CD-R,New,Verbatim – Cd-R 80 Min 700M 52X färg 25 st. Produktkategori: Blank media/Cd-R Media,"<a href=""https://www.amazon.se/dp/B00MOS5ZK6"">Verbatim – Cd-R 80 Min 700M 52X färg 25 st. Produktkategori: Blank media/Cd-R Media</a>"
kr48.71,kr48 711,kr229,4.7 GB,,Optical,DVD-RW,New,"Maxell DVD-R 4,7 GB 16 x 120 Min Video – Matt Silver (50 Diskpaket – Spindel)","<a href=""https://www.amazon.se/dp/B000A32R5I"">Maxell DVD-R 4,7 GB 16 x 120 Min Video – Matt Silver (50 Diskpaket – Spindel)</a>"
kr48.74,kr48 736,kr229,4.7 GB,,Optical,DVD-R,New,"Maxell 275701-50 x DVD-R - 4,7 GB (120 min) 16x - vit - utskrivbar yta - spindel - lagringsmedia","<a href=""https://www.amazon.se/dp/B0017TCMQS"">Maxell 275701-50 x DVD-R - 4,7 GB (120 min) 16x - vit - utskrivbar yta - spindel - lagringsmedia</a>"
kr53.04,kr53 045,kr106,2 GB,,microSD,Flash,New,"Transcend TS2GUSD MicroSD-minneskort med Adapter, 2 GB","<a href=""https://www.amazon.se/dp/B000MSLW6G"">Transcend TS2GUSD MicroSD-minneskort med Adapter, 2 GB</a>"
kr54.50,kr54 500,kr109,2 GB,,microSD,Flash,New,"Transcend TS2GSDC SD Kort, 2 GB, Blå","<a href=""https://www.amazon.se/dp/B000FGNM6I"">Transcend TS2GSDC SD Kort, 2 GB, Blå</a>"
kr54.56,kr54 559,kr873,16 GB,,microSD,Flash,New,"GIGASTONE 16 GB SDHC-minneskort, premium serie, hastighet 80 MB/s. Kompatibel med foton, videor, musik, videokamera, dator, U1 UHS-I klass 10 för UHD Video med 10 minifodral","<a href=""https://www.amazon.se/dp/B08MHTV9HN"">GIGASTONE 16 GB SDHC-minneskort, premium serie, hastighet 80 MB/s. Kompatibel med foton, videor, musik, videokamera, dator, U1 UHS-I klass 10 för UHD Video med 10 minifodral</a>"
kr62.50,kr62 500,kr250,4 GB,,USB,Flash,New,Lexar 4 GB höghastighetsminne stick PRO Duo Gaming Edition,"<a href=""https://www.amazon.se/dp/B008XIYOPI"">Lexar 4 GB höghastighetsminne stick PRO Duo Gaming Edition</a>","<a href=""https://www.amazon.se/dp/B008XIYOPI"">Lexar 4 GB höghastighetsminne stick PRO Duo Gaming Edition</a>"
kr65.67,kr65 668,kr309,4.7 GB,,Optical,DVD-R,New,"MediaRange MR413 DVD-R 4,7 GB (16 x hastighet, skrivbar, 100 stycken)","<a href=""https://www.amazon.se/dp/B003YZDNOI"">MediaRange MR413 DVD-R 4,7 GB (16 x hastighet, skrivbar, 100 stycken)</a>"
kr66.38,kr66 383,kr312,4.7 GB,,Optical,DVD-R,New,"Maxell 275733 DVD-R-ämnen (16x hastighet, 4,7 GB, 100 krympning) 100 disk – krympinslagen","<a href=""https://www.amazon.se/dp/B001DI2ID0"">Maxell 275733 DVD-R-ämnen (16x hastighet, 4,7 GB, 100 krympning) 100 disk – krympinslagen</a>"
kr71.70,kr71 702,kr337,4.7 GB,,Optical,DVD-R,New,"100 Maxell DVD+R 4,7 GB 16x hastighet i Shrink","<a href=""https://www.amazon.se/dp/B001CAU9NU"">100 Maxell DVD+R 4,7 GB 16x hastighet i Shrink</a>"
kr73.75,kr73 748,kr1 844,25 GB,2 years,Optical,DVD-R,New,"Verbatim 98809 M-DISC BD-R 25 GB/1-4x, 25-Disc Cakebox","<a href=""https://www.amazon.se/dp/B011PZALWA"">Verbatim 98809 M-DISC BD-R 25 GB/1-4x, 25-Disc Cakebox</a>"
kr89.79,kr89 787,kr422,4.7 GB,1 year,Optical,DVD-R,New,"Verbatim DVD-R 16 x 4,7 GB TARRINA 100 bitar 43549 (4)","<a href=""https://www.amazon.se/dp/B00ZB77JAG"">Verbatim DVD-R 16 x 4,7 GB TARRINA 100 bitar 43549 (4)</a>"
kr98.02,kr98 020,kr196,2 GB,,microSD,Flash,New,"AgfaPhoto Premium 133X Photo SD-minneskort, 2 GB, modellnummer: 10403P","<a href=""https://www.amazon.se/dp/B015NGZYVU"">AgfaPhoto Premium 133X Photo SD-minneskort, 2 GB, modellnummer: 10403P</a>"
kr99.58,kr99 585,kr468,4.7 GB,,Optical,DVD-RW,New,"PRIMEON DVD-R 4,7 GB/120 min/16 x kakbox (50 skivor), ultrablank yta för foto-på-skiva, vattentålig bläckstråleskrivare i full storlek utskrivbar","<a href=""https://www.amazon.se/dp/B00UNFIU6I"">PRIMEON DVD-R 4,7 GB/120 min/16 x kakbox (50 skivor), ultrablank yta för foto-på-skiva, vattentålig bläckstråleskrivare i full storlek utskrivbar</a>"
kr103,kr102 710,kr822,8 GB,,USB,Flash,New,iStorage datAshur Personal2 8 GB Secure Flash Drive Password protected Portable Military Grade Hardware Encryption,"<a href=""https://www.amazon.se/dp/B01N1Q25VN"">iStorage datAshur Personal2 8 GB Secure Flash Drive Password protected Portable Military Grade Hardware Encryption</a>"
kr111,kr110 547,kr520,4.7 GB,,Optical,DVD-R,New,"Verbatim 43551 DVD+R ämnen 4,7 GB 100 st. spindel, 100 stycken","<a href=""https://www.amazon.se/dp/B07N7K1PR9"">Verbatim 43551 DVD+R ämnen 4,7 GB 100 st. spindel, 100 stycken</a>"
kr112,kr112 019,kr784,700 MB x10,,Optical,CD-R,New,Memorex Blank Media 52X 700MB 80 minuter CD-R 110 pack spindelnät (32020034024) 10 Pack,"<a href=""https://www.amazon.se/dp/B00EJ0VSVW"">Memorex Blank Media 52X 700MB 80 minuter CD-R 110 pack spindelnät (32020034024) 10 Pack</a>"
kr134,kr134 469,kr53 788,400 GB,,Tape,LTO-3,New,"Quantum TC-L82BN-AR Tejpenhet LTO - Kassettenheter (LTO, 2,5:1, Serieansluten SCSI (SAS), Svart, 256-bitars AES, 30 000 GB)","<a href=""https://www.amazon.se/dp/B078FYML32"">Quantum TC-L82BN-AR Tejpenhet LTO - Kassettenheter (LTO, 2,5:1, Serieansluten SCSI (SAS), Svart, 256-bitars AES, 30 000 GB)</a>"
